,property_id,check_in_date,room_category,successful_bookings,capacity,occ_pct,room_class,property_name,category,city,date,mmm yy,week no,day_type,occ%
5236,19558,19-Jul-22,RT2,13,39.0,33.33,Elite,Atliq Grands,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5237,17559,19-Jul-22,RT2,18,39.0,46.15,Elite,Atliq Exotica,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5238,16560,19-Jul-22,RT2,15,34.0,44.12,Elite,Atliq City,Business,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5239,18562,19-Jul-22,RT2,15,34.0,44.12,Elite,Atliq Bay,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5240,18559,19-Jul-22,RT2,18,44.0,40.91,Elite,Atliq Exotica,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5241,17563,19-Jul-22,RT2,27,44.0,61.36,Elite,Atliq Palace,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5242,17562,19-Jul-22,RT2,10,30.0,33.33,Elite,Atliq Bay,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5243,18558,19-Jul-22,RT2,14,30.0,46.67,Elite,Atliq Grands,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5244,17564,19-Jul-22,RT2,12,40.0,30.0,Elite,Atliq Seasons,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5245,18561,19-Jul-22,RT2,20,40.0,50.0,Elite,Atliq Blu,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5246,18560,19-Jul-22,RT2,20,40.0,50.0,Elite,Atliq City,Business,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5247,17560,19-Jul-22,RT2,18,45.0,40.0,Elite,Atliq City,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5248,19561,19-Jul-22,RT2,20,45.0,44.44,Elite,Atliq Blu,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5249,19563,19-Jul-22,RT2,19,45.0,42.22,Elite,Atliq Palace,Business,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5250,16559,19-Jul-22,RT1,16,30.0,53.33,Standard,Atliq Exotica,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5251,19562,19-Jul-22,RT3,14,29.0,48.28,Premium,Atliq Bay,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5252,19561,19-Jul-22,RT3,11,29.0,37.93,Premium,Atliq Blu,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5253,18562,19-Jul-22,RT3,15,29.0,51.72,Premium,Atliq Bay,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5254,17558,19-Jul-22,RT3,11,27.0,40.74,Premium,Atliq Grands,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5255,17562,19-Jul-22,RT3,9,27.0,33.33,Premium,Atliq Bay,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5256,19559,19-Jul-22,RT3,11,27.0,40.74,Premium,Atliq Exotica,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5257,16558,19-Jul-22,RT3,4,8.0,50.0,Premium,Atliq Grands,Luxury,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5258,17559,19-Jul-22,RT3,7,16.0,43.75,Premium,Atliq Exotica,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5259,18559,19-Jul-22,RT3,7,23.0,30.43,Premium,Atliq Exotica,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5260,19558,19-Jul-22,RT3,5,21.0,23.81,Premium,Atliq Grands,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5261,16560,19-Jul-22,RT3,8,20.0,40.0,Premium,Atliq City,Business,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5262,17563,19-Jul-22,RT3,8,16.0,50.0,Premium,Atliq Palace,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5263,18563,19-Jul-22,RT3,8,23.0,34.78,Premium,Atliq Palace,Business,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5264,19560,19-Jul-22,RT3,8,19.0,42.11,Premium,Atliq City,Business,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5265,17564,19-Jul-22,RT3,8,24.0,33.33,Premium,Atliq Seasons,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5266,16559,19-Jul-22,RT3,14,32.0,43.75,Premium,Atliq Exotica,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5267,16562,19-Jul-22,RT3,9,18.0,50.0,Premium,Atliq Bay,Luxury,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5268,17560,19-Jul-22,RT3,9,25.0,36.0,Premium,Atliq City,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5269,17561,19-Jul-22,RT3,9,19.0,47.37,Premium,Atliq Blu,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5270,16561,19-Jul-22,RT3,10,21.0,47.62,Premium,Atliq Blu,Luxury,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5271,18561,19-Jul-22,RT3,12,25.0,48.0,Premium,Atliq Blu,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5272,16563,19-Jul-22,RT3,11,20.0,55.0,Premium,Atliq Palace,Business,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5273,18558,19-Jul-22,RT3,11,26.0,42.31,Premium,Atliq Grands,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5274,18560,19-Jul-22,RT3,11,24.0,45.83,Premium,Atliq City,Business,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5275,19558,19-Jul-22,RT4,2,7.0,28.57,Presidential,Atliq Grands,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5276,19563,19-Jul-22,RT4,2,6.0,33.33,Presidential,Atliq Palace,Business,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5277,17560,19-Jul-22,RT4,4,13.0,30.77,Presidential,Atliq City,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5278,18561,19-Jul-22,RT4,4,9.0,44.44,Presidential,Atliq Blu,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5279,16561,19-Jul-22,RT4,5,10.0,50.0,Presidential,Atliq Blu,Luxury,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5280,17564,19-Jul-22,RT4,6,17.0,35.29,Presidential,Atliq Seasons,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5281,19559,19-Jul-22,RT4,1,3.0,33.33,Presidential,Atliq Exotica,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5282,18560,19-Jul-22,RT4,7,15.0,46.67,Presidential,Atliq City,Business,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5283,19560,19-Jul-22,RT4,9,16.0,56.25,Presidential,Atliq City,Business,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5284,18559,19-Jul-22,RT4,6,19.0,31.58,Presidential,Atliq Exotica,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5285,17563,19-Jul-22,RT4,8,19.0,42.11,Presidential,Atliq Palace,Business,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5286,19562,19-Jul-22,RT4,6,14.0,42.86,Presidential,Atliq Bay,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5287,17559,19-Jul-22,RT4,6,14.0,42.86,Presidential,Atliq Exotica,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5288,18558,19-Jul-22,RT4,8,20.0,40.0,Presidential,Atliq Grands,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5289,18562,19-Jul-22,RT4,11,20.0,55.0,Presidential,Atliq Bay,Luxury,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5290,18563,19-Jul-22,RT4,7,18.0,38.89,Presidential,Atliq Palace,Business,Hyderabad,19-Jul-22,Jul 22,W 30,weekeday,
5291,16563,19-Jul-22,RT4,9,18.0,50.0,Presidential,Atliq Palace,Business,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5292,16559,19-Jul-22,RT4,9,18.0,50.0,Presidential,Atliq Exotica,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5293,16562,19-Jul-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5294,17558,19-Jul-22,RT4,3,6.0,50.0,Presidential,Atliq Grands,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5295,17562,19-Jul-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5296,16560,19-Jul-22,RT4,3,7.0,42.86,Presidential,Atliq City,Business,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5297,19561,19-Jul-22,RT4,3,7.0,42.86,Presidential,Atliq Blu,Luxury,Bangalore,19-Jul-22,Jul 22,W 30,weekeday,
5298,17561,19-Jul-22,RT4,3,4.0,75.0,Presidential,Atliq Blu,Luxury,Mumbai,19-Jul-22,Jul 22,W 30,weekeday,
5299,16558,19-Jul-22,RT4,3,3.0,100.0,Presidential,Atliq Grands,Luxury,Delhi,19-Jul-22,Jul 22,W 30,weekeday,
5300,16559,20-Jul-22,RT1,15,30.0,50.0,Standard,Atliq Exotica,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5301,19562,20-Jul-22,RT1,13,30.0,43.33,Standard,Atliq Bay,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5302,19563,20-Jul-22,RT1,12,30.0,40.0,Standard,Atliq Palace,Business,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5303,17558,20-Jul-22,RT1,8,19.0,42.11,Standard,Atliq Grands,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5304,16558,20-Jul-22,RT1,12,19.0,63.16,Standard,Atliq Grands,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5305,17560,20-Jul-22,RT1,15,40.0,37.5,Standard,Atliq City,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5306,19558,20-Jul-22,RT1,15,40.0,37.5,Standard,Atliq Grands,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5307,19560,20-Jul-22,RT1,12,26.0,46.15,Standard,Atliq City,Business,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5308,17561,20-Jul-22,RT1,15,26.0,57.69,Standard,Atliq Blu,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5309,16560,20-Jul-22,RT1,14,34.0,41.18,Standard,Atliq City,Business,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5310,16561,20-Jul-22,RT1,10,18.0,55.56,Standard,Atliq Blu,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5311,16562,20-Jul-22,RT1,14,31.0,45.16,Standard,Atliq Bay,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5312,16563,20-Jul-22,RT1,22,41.0,53.66,Standard,Atliq Palace,Business,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5313,17559,20-Jul-22,RT1,17,32.0,53.12,Standard,Atliq Exotica,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5314,17562,20-Jul-22,RT1,9,20.0,45.0,Standard,Atliq Bay,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5315,17563,20-Jul-22,RT1,13,25.0,52.0,Standard,Atliq Palace,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5316,18558,20-Jul-22,RT1,6,15.0,40.0,Standard,Atliq Grands,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5317,18559,20-Jul-22,RT1,17,42.0,40.48,Standard,Atliq Exotica,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5318,18561,20-Jul-22,RT1,16,33.0,48.48,Standard,Atliq Blu,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5319,18562,20-Jul-22,RT1,21,38.0,55.26,Standard,Atliq Bay,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5320,18563,20-Jul-22,RT1,11,27.0,40.74,Standard,Atliq Palace,Business,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5321,19559,20-Jul-22,RT1,10,24.0,41.67,Standard,Atliq Exotica,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5322,19561,20-Jul-22,RT1,16,36.0,44.44,Standard,Atliq Blu,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5323,17564,20-Jul-22,RT1,6,16.0,37.5,Standard,Atliq Seasons,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5324,19562,20-Jul-22,RT2,13,23.0,56.52,Elite,Atliq Bay,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5325,18563,20-Jul-22,RT2,13,29.0,44.83,Elite,Atliq Palace,Business,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5326,17561,20-Jul-22,RT2,21,36.0,58.33,Elite,Atliq Blu,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5327,17558,20-Jul-22,RT2,23,50.0,46.0,Elite,Atliq Grands,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5328,16562,20-Jul-22,RT2,18,43.0,41.86,Elite,Atliq Bay,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5329,16561,20-Jul-22,RT2,12,24.0,50.0,Elite,Atliq Blu,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5330,16558,20-Jul-22,RT2,10,22.0,45.45,Elite,Atliq Grands,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5331,19560,20-Jul-22,RT2,20,38.0,52.63,Elite,Atliq City,Business,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5332,16563,20-Jul-22,RT2,19,38.0,50.0,Elite,Atliq Palace,Business,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5333,16559,20-Jul-22,RT2,19,41.0,46.34,Elite,Atliq Exotica,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5334,19559,20-Jul-22,RT2,18,41.0,43.9,Elite,Atliq Exotica,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5335,19558,20-Jul-22,RT2,14,39.0,35.9,Elite,Atliq Grands,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5336,17559,20-Jul-22,RT2,22,39.0,56.41,Elite,Atliq Exotica,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5337,16560,20-Jul-22,RT2,16,34.0,47.06,Elite,Atliq City,Business,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5338,18562,20-Jul-22,RT2,17,34.0,50.0,Elite,Atliq Bay,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5339,18559,20-Jul-22,RT2,14,44.0,31.82,Elite,Atliq Exotica,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5340,17563,20-Jul-22,RT2,24,44.0,54.55,Elite,Atliq Palace,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5341,17562,20-Jul-22,RT2,10,30.0,33.33,Elite,Atliq Bay,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5342,18558,20-Jul-22,RT2,12,30.0,40.0,Elite,Atliq Grands,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5343,17564,20-Jul-22,RT2,12,40.0,30.0,Elite,Atliq Seasons,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5344,18561,20-Jul-22,RT2,21,40.0,52.5,Elite,Atliq Blu,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5345,18560,20-Jul-22,RT2,18,40.0,45.0,Elite,Atliq City,Business,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5346,17560,20-Jul-22,RT2,18,45.0,40.0,Elite,Atliq City,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5347,19561,20-Jul-22,RT2,18,45.0,40.0,Elite,Atliq Blu,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5348,19563,20-Jul-22,RT2,20,45.0,44.44,Elite,Atliq Palace,Business,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5349,19563,20-Jul-22,RT3,12,29.0,41.38,Premium,Atliq Palace,Business,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5350,18560,20-Jul-22,RT1,14,30.0,46.67,Standard,Atliq City,Business,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5351,19562,20-Jul-22,RT3,14,29.0,48.28,Premium,Atliq Bay,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5352,19561,20-Jul-22,RT3,11,29.0,37.93,Premium,Atliq Blu,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5353,18562,20-Jul-22,RT3,17,29.0,58.62,Premium,Atliq Bay,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5354,17558,20-Jul-22,RT3,13,27.0,48.15,Premium,Atliq Grands,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5355,17562,20-Jul-22,RT3,8,27.0,29.63,Premium,Atliq Bay,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5356,19559,20-Jul-22,RT3,11,27.0,40.74,Premium,Atliq Exotica,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5357,16559,20-Jul-22,RT3,17,32.0,53.12,Premium,Atliq Exotica,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5358,16558,20-Jul-22,RT3,3,8.0,37.5,Premium,Atliq Grands,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5359,16562,20-Jul-22,RT3,7,18.0,38.89,Premium,Atliq Bay,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5360,17560,20-Jul-22,RT3,8,25.0,32.0,Premium,Atliq City,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5361,17563,20-Jul-22,RT3,8,16.0,50.0,Premium,Atliq Palace,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5362,18559,20-Jul-22,RT3,8,23.0,34.78,Premium,Atliq Exotica,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5363,19558,20-Jul-22,RT3,8,21.0,38.1,Premium,Atliq Grands,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5364,17564,20-Jul-22,RT3,8,24.0,33.33,Premium,Atliq Seasons,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5365,18560,20-Jul-22,RT3,13,24.0,54.17,Premium,Atliq City,Business,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5366,16560,20-Jul-22,RT3,9,20.0,45.0,Premium,Atliq City,Business,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5367,17561,20-Jul-22,RT3,9,19.0,47.37,Premium,Atliq Blu,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5368,19560,20-Jul-22,RT3,9,19.0,47.37,Premium,Atliq City,Business,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5369,16561,20-Jul-22,RT3,10,21.0,47.62,Premium,Atliq Blu,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5370,17559,20-Jul-22,RT3,10,16.0,62.5,Premium,Atliq Exotica,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5371,18563,20-Jul-22,RT3,10,23.0,43.48,Premium,Atliq Palace,Business,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5372,16563,20-Jul-22,RT3,12,20.0,60.0,Premium,Atliq Palace,Business,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5373,18558,20-Jul-22,RT3,12,26.0,46.15,Premium,Atliq Grands,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5374,18561,20-Jul-22,RT3,11,25.0,44.0,Premium,Atliq Blu,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5375,16562,20-Jul-22,RT4,2,6.0,33.33,Presidential,Atliq Bay,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5376,17558,20-Jul-22,RT4,2,6.0,33.33,Presidential,Atliq Grands,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5377,17562,20-Jul-22,RT4,2,6.0,33.33,Presidential,Atliq Bay,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5378,19558,20-Jul-22,RT4,2,7.0,28.57,Presidential,Atliq Grands,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5379,19561,20-Jul-22,RT4,2,7.0,28.57,Presidential,Atliq Blu,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5380,19563,20-Jul-22,RT4,2,6.0,33.33,Presidential,Atliq Palace,Business,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5381,19559,20-Jul-22,RT4,2,3.0,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5382,16558,20-Jul-22,RT4,2,3.0,66.67,Presidential,Atliq Grands,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5383,17560,20-Jul-22,RT4,5,13.0,38.46,Presidential,Atliq City,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5384,18561,20-Jul-22,RT4,5,9.0,55.56,Presidential,Atliq Blu,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5385,16561,20-Jul-22,RT4,6,10.0,60.0,Presidential,Atliq Blu,Luxury,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5386,17564,20-Jul-22,RT4,6,17.0,35.29,Presidential,Atliq Seasons,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5387,18560,20-Jul-22,RT4,8,15.0,53.33,Presidential,Atliq City,Business,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5388,19560,20-Jul-22,RT4,8,16.0,50.0,Presidential,Atliq City,Business,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5389,18559,20-Jul-22,RT4,6,19.0,31.58,Presidential,Atliq Exotica,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5390,17563,20-Jul-22,RT4,8,19.0,42.11,Presidential,Atliq Palace,Business,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5391,19562,20-Jul-22,RT4,7,14.0,50.0,Presidential,Atliq Bay,Luxury,Bangalore,20-Jul-22,Jul 22,W 30,weekeday,
5392,17559,20-Jul-22,RT4,8,14.0,57.14,Presidential,Atliq Exotica,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5393,18558,20-Jul-22,RT4,8,20.0,40.0,Presidential,Atliq Grands,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5394,18562,20-Jul-22,RT4,11,20.0,55.0,Presidential,Atliq Bay,Luxury,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5395,18563,20-Jul-22,RT4,7,18.0,38.89,Presidential,Atliq Palace,Business,Hyderabad,20-Jul-22,Jul 22,W 30,weekeday,
5396,16563,20-Jul-22,RT4,10,18.0,55.56,Presidential,Atliq Palace,Business,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5397,16559,20-Jul-22,RT4,10,18.0,55.56,Presidential,Atliq Exotica,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5398,16560,20-Jul-22,RT4,3,7.0,42.86,Presidential,Atliq City,Business,Delhi,20-Jul-22,Jul 22,W 30,weekeday,
5399,17561,20-Jul-22,RT4,3,4.0,75.0,Presidential,Atliq Blu,Luxury,Mumbai,20-Jul-22,Jul 22,W 30,weekeday,
5400,16559,21-Jul-22,RT1,19,30.0,63.33,Standard,Atliq Exotica,Luxury,Mumbai,21-Jul-22,Jul 22,W 30,weekeday,
5401,18560,21-Jul-22,RT1,19,30.0,63.33,Standard,Atliq City,Business,Hyderabad,21-Jul-22,Jul 22,W 30,weekeday,
5402,19562,21-Jul-22,RT1,13,30.0,43.33,Standard,Atliq Bay,Luxury,Bangalore,21-Jul-22,Jul 22,W 30,weekeday,
5403,19563,21-Jul-22,RT1,11,30.0,36.67,Standard,Atliq Palace,Business,Bangalore,21-Jul-22,Jul 22,W 30,weekeday,
5404,17558,21-Jul-22,RT1,7,19.0,36.84,Standard,Atliq Grands,Luxury,Mumbai,21-Jul-22,Jul 22,W 30,weekeday,
5405,16558,21-Jul-22,RT1,10,19.0,52.63,Standard,Atliq Grands,Luxury,Delhi,21-Jul-22,Jul 22,W 30,weekeday,
5406,17560,21-Jul-22,RT1,16,40.0,40.0,Standard,Atliq City,Business,Mumbai,21-Jul-22,Jul 22,W 30,weekeday,
5407,19558,21-Jul-22,RT1,15,40.0,37.5,Standard,Atliq Grands,Luxury,Bangalore,21-Jul-22,Jul 22,W 30,weekeday,
5408,19560,21-Jul-22,RT1,16,26.0,61.54,Standard,Atliq City,Business,Bangalore,21-Jul-22,Jul 22,W 30,weekeday,
5409,17561,21-Jul-22,RT1,14,26.0,53.85,Standard,Atliq Blu,Luxury,Mumbai,21-Jul-22,Jul 22,W 30,weekeday,
5410,16560,21-Jul-22,RT1,17,34.0,50.0,Standard,Atliq City,Business,Delhi,21-Jul-22,Jul 22,W 30,weekeday,
5411,16561,21-Jul-22,RT1,9,18.0,50.0,Standard,Atliq Blu,Luxury,Delhi,21-Jul-22,Jul 22,W 30,weekeday,
5412,16562,21-Jul-22,RT1,11,31.0,35.48,Standard,Atliq Bay,Luxury,Delhi,21-Jul-22,Jul 22,W 30,weekeday,
5413,16563,21-Jul-22,RT1,21,41.0,51.22,Standard,Atliq Palace,Business,Delhi,21-Jul-22,Jul 22,W 30,weekeday,
5414,17559,21-Jul-22,RT1,18,32.0,56.25,Standard,Atliq Exotica,Luxury,Mumbai,21-Jul-22,Jul 22,W 30,weekeday,
5415,17562,21-Jul-22,RT1,7,20.0,35.0,Standard,Atliq Bay,Luxury,Mumbai,21-Jul-22,Jul 22,W 30,weekeday,
5416,17563,21-Jul-22,RT1,13,25.0,52.0,Standard,Atliq Palace,Business,Mumbai,21-Jul-22,Jul 22,W 30,weekeday,
5417,18558,21-Jul-22,RT1,6,15.0,40.0,Standard,Atliq Grands,Luxury,Hyderabad,21-Jul-22,Jul 22,W 30,weekeday,
5418,18559,21-Jul-22,RT1,11,42.0,26.19,Standard,Atliq Exotica,Luxury,Hyderabad,21-Jul-22,Jul 22,W 30,weekeday,
5419,18561,21-Jul-22,RT1,14,33.0,42.42,Standard,Atliq Blu,Luxury,Hyderabad,21-Jul-22,Jul 22,W 30,weekeday,
5420,18562,21-Jul-22,RT1,20,38.0,52.63,Standard,Atliq Bay,Luxury,Hyderabad,21-Jul-22,Jul 22,W 30,weekeday,
5421,18563,21-Jul-22,RT1,11,27.0,40.74,Standard,Atliq Palace,Business,Hyderabad,21-Jul-22,Jul 22,W 30,weekeday,
5422,19559,21-Jul-22,RT1,8,24.0,33.33,Standard,Atliq Exotica,Luxury,Bangalore,21-Jul-22,Jul 22,W 30,weekeday,
